"voting_id","voting_body_key","voting_external_id","voting_date","voting_external_alternative_id","voting_affair_external_id","voting_affair_number","voting_title_de","voting_title_fr","voting_title_it","voting_url_de","voting_url_fr","voting_url_it","voting_type_de","voting_type_fr","voting_type_it","voting_meaning_of_yes_de","voting_meaning_of_yes_fr","voting_meaning_of_yes_it","voting_meaning_of_no_de","voting_meaning_of_no_fr","voting_meaning_of_no_it","voting_results_yes","voting_results_no","voting_results_abstention","voting_results_absent","voting_results_string","voting_affair_title_de","voting_affair_title_fr","voting_affair_title_it","voting_decision","voting_meeting_parent_type","voting_meeting_parent_external_id","voting_council_external_id","voting_updated_local","voting_updated_external","voting_created_local"
142438,"GE","030110_AN-P02172A","2024-03-22 14:38:00",NULL,"P 2172","P 2172",NULL,"P 2172-A, vote nominal : dépôt sur le bureau",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030110/AN-P02172A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55,28,0,NULL,NULL,NULL,"Plus de moyens pour garantir la relève du personnel et des conditions de travail dignes dans le cadre d'un service public",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142734,"GE","030110_AN-PO00006","2024-03-21 23:02:00",NULL,"PO 6","PO 6",NULL,"PO 6, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030110/AN-PO00006.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43,35,7,NULL,NULL,NULL,"Proposition de postulat de Philippe de Rougemont, Christina Meissner, Louise Trottet, Julien Nicolet-dit-Félix, Cédric Jeanneret, Lara Atassi, Céline Bartolomucci, Léo Peterschmitt, Pierre Eckert, Emilie Fernandez, Marjorie de Chastonay : Projet de collisionneur du CERN : définir les lignes rouges à ne pas franchir",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142390,"GE","030110_AN-M03007","2024-03-21 23:02:00",NULL,"M 3007","M 3007",NULL,"M 3007, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030110/AN-M03007.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71,6,10,NULL,NULL,NULL,"Un soutien au projet de Futur collisionneur circulaire (FCC) du CERN",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142621,"GE","030110_AN-PL13235B","2024-03-21 22:34:00",NULL,"PL 13235","PL 13235",NULL,"PL 13235-B, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030110/AN-PL13235B.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71,12,0,NULL,NULL,NULL,"Modifiant la loi générale sur les zones de développement (LGZD) (L 1 35) (Déclaration d'utilité publique)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142682,"GE","030110_AN-PL13392A","2024-03-21 22:23:00",NULL,"PL 13392","PL 13392",NULL,"PL 13392-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030110/AN-PL13392A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68,10,0,NULL,NULL,NULL,"Accordant une indemnité à l'Université de Genève pour les années 2024 à 2027",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142654,"GE","030110_AN-PL13344A-2","2024-03-21 22:06:00",NULL,"PL 13344","PL 13344",NULL,"PL 13344-A, vote nominal : 2e débat Amendement de C. Marti tel qu'amendé par le sous-amendement de P. Nicollier Art. 36, al. 2 (nouvelle teneur)",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030110/AN-PL13344A-2.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43,51,0,NULL,NULL,NULL,"Modifiant la loi sur les Transports publics genevois (LTPG) (H 1 55) (Plus d'autonomie pour les TPG en matière de tarification)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142653,"GE","030110_AN-PL13344A-1","2024-03-21 22:05:00",NULL,"PL 13344","PL 13344",NULL,"PL 13344-A, vote nominal : 2e débat Sous-amendement de P. Nicollier à l'amendement de C. Marti - art. 36, al. 2 (nouvelle teneur)",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030110/AN-PL13344A-1.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,18,0,NULL,NULL,NULL,"Modifiant la loi sur les Transports publics genevois (LTPG) (H 1 55) (Plus d'autonomie pour les TPG en matière de tarification)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142618,"GE","030110_AN-PL13222A","2024-03-21 21:14:00",NULL,"PL 13222","PL 13222",NULL,"PL 13222-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030110/AN-PL13222A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,90,0,0,NULL,NULL,NULL,"Ouvrant un crédit d'investissement en vue de l'octroi de subventions d'investissement de 200 000 000 francs pour financer des projets d'assainissement énergétique des bâtiments",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142499,"GE","030110_AN-PL12593E","2024-03-21 21:11:00",NULL,"PL 12593","PL 12593",NULL,"PL 12593-E, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030110/AN-PL12593E.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,1,0,NULL,NULL,NULL,"Modifiant la loi sur l'énergie (LEn) (L 2 30) (Pour un abaissement des seuils IDC)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.050752"
142207,"GE","030110_AN-M02384C","2024-03-21 18:52:00",NULL,"M 2384","M 2384",NULL,"M 2384-C, vote nominal : prise d'acte",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030110/AN-M02384C.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33,51,0,NULL,NULL,NULL,"Une rémunération des professeurs de sport (nouvelle filière) en adéquation avec la durée de leurs études",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.298112"
142685,"GE","030110_AN-PL13398","2024-03-21 17:59:00",NULL,"PL 13398","PL 13398",NULL,"PL 13398, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030110/AN-PL13398.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84,12,0,NULL,NULL,NULL,"Modifiant la loi portant règlement du Grand Conseil de la République et canton de Genève (LRGC) (B 1 01) (Application de l'art. 109, al. 5 Cst-GE)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142386,"GE","030109_AN-M02996","2024-03-01 19:36:00",NULL,"M 2996","M 2996",NULL,"M 2996, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030109/AN-M02996.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57,12,18,NULL,NULL,NULL,"Gaza : Genève peut, Genève doit agir",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142385,"GE","030109_AN-M02995","2024-03-01 19:16:00",NULL,"M 2995","M 2995",NULL,"M 2995, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030109/AN-M02995.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76,0,13,NULL,NULL,NULL,"Le maintien et l'élargissement des services des espaces de récupération",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142355,"GE","030109_AN-M02903A","2024-03-01 18:54:00",NULL,"M 2903","M 2903",NULL,"M 2903-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030109/AN-M02903A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53,20,12,NULL,NULL,NULL,"Soyons pragmatiques : pour le maintien d'une production hydroélectrique locale et renouvelable sur la Versoix, favorable aux objectifs énergétiques cantonaux",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142754,"GE","030109_AN-R01031","2024-03-01 17:55:00",NULL,"R 1031","R 1031",NULL,"R 1031, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030109/AN-R01031.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,97,0,0,NULL,NULL,NULL,"Proposition de résolution de François Erard, Patricia Bidaux, Jacques Blondin, Christina Meissner, Sébastien Desfayes, Jean-Marc Guinchard, Xavier Magnin, Souheil Sayegh, Thierry Arn, Florian Dugerdil, Jacques Jeannerat, Stéphane Florey, Michael Andersen, Jean-Pierre Tombola, Lionel Dugerdil, Philippe de Rougemont, David Martin, Cédric Jeanneret, Julien Nicolet-dit-Félix, Sophie Bobillier, Céline Bartolomucci, Pierre Eckert, Marjorie de Chastonay, Laura Mach, Thierry Oppikofer, Geoffray Sirolli, André Pfeffer, Uzma Khamis Vannini, Alexis Barbey, Daniel Noël, Adrien Genecand, Patrick Lussi, Yves de Matteis, Emilie Fernandez, Léo Peterschmitt, Diane Barbier-Mueller, Charles Poncet, Raphaël Dunand, Murat-Julian Alder, Alexandre de Senarclens pour que la colère des paysannes et des paysans suisses ne reste pas lettre morte (Résolution du Grand Conseil genevois à l'Assemblée fédérale exerçant le droit d'initiative cantonale)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.718565"
142680,"GE","030109_AN-PL13387A","2024-03-01 17:27:00",NULL,"PL 13387","PL 13387",NULL,"PL 13387-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030109/AN-PL13387A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,93,0,0,NULL,NULL,NULL,"Accordant une indemnité annuelle d'exploitation à l'Institution genevoise de maintien à domicile (IMAD) pour les années 2024 à 2027",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142679,"GE","030109_AN-PL13386A","2024-03-01 17:10:00",NULL,"PL 13386","PL 13386",NULL,"PL 13386-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030109/AN-PL13386A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,77,1,13,NULL,NULL,NULL,"Accordant une indemnité annuelle de fonctionnement aux Hôpitaux universitaires de Genève (HUG) pour les années 2024 à 2027",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142622,"GE","030109_AN-PL13239A","2024-03-01 16:34:00",NULL,"PL 13239","PL 13239",NULL,"PL 13239-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030109/AN-PL13239A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64,21,0,NULL,NULL,NULL,"Accordant une indemnité annuelle d'exploitation de 24 110 589 francs à la Fondation genevoise pour l'animation socioculturelle (FASe) pour les années 2023 et 2024",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142442,"GE","030109_AN-P02181A","2024-03-01 14:57:00",NULL,"P 2181","P 2181",NULL,"P 2181-A, vote nominal : renvoi au Conseil d'Etat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030109/AN-P02181A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,63,8,NULL,NULL,NULL,"Agir ! pour que le futur de nos enfants soit bien préparé et que Genève redevienne un canton respectable et respecté - Restructuration et audit externe du département de l'instruction publique, de la formation et de la jeunesse et plus précisément de la direction générale de l'office de l'enfance et de la jeunesse - D'abord SPMi et SEASP vu la gravité, mais le DIP entier est en cause",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.050752"
142443,"GE","030109_AN-P02182A","2024-03-01 14:43:00",NULL,"P 2182","P 2182",NULL,"P 2182-A, vote nominal : renvoi au Conseil d'Etat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030109/AN-P02182A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,13,9,NULL,NULL,NULL,"Non à l'échangeur autoroutier de Viry, oui aux transports publics et à la mobilité douce",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.050752"
142441,"GE","030109_AN-P02176A","2024-03-01 14:42:00",NULL,"P 2176","P 2176",NULL,"P 2176-A, vote nominal : renvoi au Conseil d'Etat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030109/AN-P02176A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59,26,1,NULL,NULL,NULL,"Pour une fermeture partielle en semaine de la douane de Fossard et totale tous les week-ends",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.050752"
142439,"GE","030109_AN-P02173A","2024-03-01 14:41:00",NULL,"P 2173","P 2173",NULL,"P 2173-A, vote nominal : renvoi au Conseil d'Etat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030109/AN-P02173A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84,0,0,NULL,NULL,NULL,"Le trafic de transit doit être massivement réduit dans la région Genève Sud",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142683,"GE","030109_AN-PL13396A","2024-02-29 23:02:00",NULL,"PL 13396","PL 13396",NULL,"PL 13396-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030109/AN-PL13396A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,3,10,NULL,NULL,NULL,"Modifiant la loi sur la médiation administrative (LMéd-GE) (B 1 40)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142746,"GE","030109_AN-R01018A","2024-02-29 22:26:00",NULL,"R 1018","R 1018",NULL,"R 1018-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030109/AN-R01018A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73,1,0,NULL,NULL,NULL,"Proposition de résolution de Adrien Genecand, Yvan Zweifel, Cyril Aellen, Diane Barbier-Mueller, Jacques Blondin, Jacques Béné, Jean-Marc Guinchard, Thierry Oppikofer, Christo Ivanov, Véronique Kämpfen, Murat-Julian Alder, Pierre Nicollier, Francine de Planta, Jean-Louis Fazio, Jacques Jeannerat, Masha Alimi, Alexis Barbey : Procès-verbaux d'ouverture des offres dans les procédures de passation des marchés publics : la transparence doit primer",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.718565"
142824,"GE","030109_AN-RD01563A","2024-02-29 22:03:00",NULL,"RD 1563","RD 1563",NULL,"RD 1563-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030109/AN-RD01563A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,55,21,NULL,NULL,NULL,"Rapport du Conseil d'Etat au Grand Conseil relatif au plan financier quadriennal 2024-2027 de la République et canton de Genève",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.718565"
142753,"GE","030109_AN-R01028A","2024-02-29 22:02:00",NULL,"R 1028","R 1028",NULL,"R 1028-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030109/AN-R01028A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47,36,1,NULL,NULL,NULL,"Proposition de résolution du. Conseil d'Etat approuvant le programme de législature 2023-2028 du Conseil d'Etat",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.718565"
142177,"GE","030109_AN-IN00180B-2","2024-02-29 21:18:00",NULL,"IN 180","IN 180",NULL,"IN 180-B, vote nominal : principe d'un contreprojet",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030109/AN-IN00180B-2.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,32,0,NULL,NULL,NULL,"Initiative populaire cantonale 180 « Pour + de logements en coopérative »",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.298112"
142176,"GE","030109_AN-IN00180B-1","2024-02-29 21:17:00",NULL,"IN 180","IN 180",NULL,"IN 180-B, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030109/AN-IN00180B-1.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31,58,0,NULL,NULL,NULL,"Initiative populaire cantonale 180 « Pour + de logements en coopérative »",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.298112"
142353,"GE","030109_AN-M02901A","2024-02-29 18:41:00",NULL,"M 2901","M 2901",NULL,"M 2901-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030109/AN-M02901A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86,6,2,NULL,NULL,NULL,"Que les citoyennes et citoyens genevois aient de nouveau accès au plus vite au vote électronique",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142469,"GE","030108_AN-PL11926A-4","2024-02-02 19:30:00",NULL,"PL 11926","PL 11926",NULL,"PL 11926-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030108/AN-PL11926A-4.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64,31,0,NULL,NULL,NULL,"Modifiant la loi sur l'instruction publique (LIP) (C 1 10) (Formation des enseignants du primaire en 3 ans)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.050752"
142468,"GE","030108_AN-PL11926A-3","2024-02-02 19:29:00",NULL,"PL 11926","PL 11926",NULL,"PL 11926-A, vote nominal : 2e débat : amendement de C. Marti Art. 3 (souligné) (nouveau)",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030108/AN-PL11926A-3.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,44,51,0,NULL,NULL,NULL,"Modifiant la loi sur l'instruction publique (LIP) (C 1 10) (Formation des enseignants du primaire en 3 ans)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.050752"
142466,"GE","030108_AN-PL11926A-1","2024-02-02 19:28:00",NULL,"PL 11926","PL 11926",NULL,"PL 11926-A, vote nominal : 1er débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030108/AN-PL11926A-1.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64,31,0,NULL,NULL,NULL,"Modifiant la loi sur l'instruction publique (LIP) (C 1 10) (Formation des enseignants du primaire en 3 ans)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.050752"
142467,"GE","030108_AN-PL11926A-2","2024-02-02 19:28:00",NULL,"PL 11926","PL 11926",NULL,"PL 11926-A, vote nominal : 2e débat : amendement de N. Buffet-Desfayes Art. 129, al. 3 (nouvelle teneur)",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030108/AN-PL11926A-2.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64,31,0,NULL,NULL,NULL,"Modifiant la loi sur l'instruction publique (LIP) (C 1 10) (Formation des enseignants du primaire en 3 ans)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.050752"
142739,"GE","030108_AN-R01007A","2024-02-02 17:27:00",NULL,"R 1007","R 1007",NULL,"R 1007-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030108/AN-R01007A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37,45,11,NULL,NULL,NULL,"Proposition de résolution de Sylvain Thévoz, Glenna Baillon-Lopez, Emmanuel Deonna, Léna Strasser, Nicole Valiquer Grecuccio, Jean-Charles Rielle, Badia Luthi, Grégoire Carasso, Thomas Wenger, Denis Chiaradonna, Amanda Gavilanes, Xhevrie Osmani, Jocelyne Haller, Marta Julia Macchiavelli, François Lefort, Pierre Eckert, Yves de Matteis, Anne Bonvin Bonfanti : Solidarité avec le peuple iranien : la Suisse peut et doit agir ! (Résolution du Grand Conseil genevois à l'Assemblée fédérale exerçant le droit d'initiative cantonale)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142735,"GE","030108_AN-R01001A","2024-02-02 17:06:00",NULL,"R 1001","R 1001",NULL,"R 1001-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030108/AN-R01001A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23,69,1,NULL,NULL,NULL,"Proposition de résolution de Thierry Cerutti, Daniel Sormanni, Ana Roch, Florian Gander, Francisco Valentin, Françoise Sapin pour une solidarité gouvernementale envers la population (Résolution du Grand Conseil genevois à l'Assemblée fédérale exerçant le droit d'initiative cantonale)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142800,"GE","030108_AN-R00991A","2024-02-02 16:46:00",NULL,"R 991","R 991",NULL,"R 991-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030108/AN-R00991A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,58,1,NULL,NULL,NULL,"Que les avoirs des caisses de pensions publiques genevoises ne financent pas la guerre de Poutine",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.718565"
142793,"GE","030108_AN-R00957A","2024-02-02 16:29:00",NULL,"R 957","R 957",NULL,"R 957-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030108/AN-R00957A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,61,0,NULL,NULL,NULL,"Face à la crise et au nouveau contexte politique international, un changement de cap fiscal s'impose ! (Résolution du Grand Conseil genevois à l'Assemblée fédérale exerçant le droit d'initiative cantonale)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.718565"
142790,"GE","030108_AN-R00930A","2024-02-02 15:40:00",NULL,"R 930","R 930",NULL,"R 930-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030108/AN-R00930A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28,55,0,NULL,NULL,NULL,"Biélorussie : stop aux violations massives des droits humains sur le territoire de l'une des dernières dictatures d'Europe",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.718565"
142781,"GE","030108_AN-R00875A","2024-02-02 15:22:00",NULL,"R 875","R 875",NULL,"R 875-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030108/AN-R00875A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76,11,2,NULL,NULL,NULL,"Que les cantons soient libres d'instituer un congé parental (Résolution du Grand Conseil genevois à l'Assemblée fédérale exerçant le droit d'initiative cantonale)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.718565"
142778,"GE","030108_AN-R00858A","2024-02-02 15:04:00",NULL,"R 858","R 858",NULL,"R 858-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030108/AN-R00858A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,62,0,NULL,NULL,NULL,"L'égalité des droits des personnes LGBTI+ (Résolution du Grand Conseil genevois à l'Assemblée fédérale exerçant le droit d'initiative cantonal)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.718565"
142302,"GE","030108_AN-M02781A","2024-02-02 14:40:00",NULL,"M 2781","M 2781",NULL,"M 2781-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030108/AN-M02781A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42,48,0,NULL,NULL,NULL,"Etat de Genève : mettons fin aux abus",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142282,"GE","030108_AN-M02725A","2024-02-02 14:17:00",NULL,"M 2725","M 2725",NULL,"M 2725-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030108/AN-M02725A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,68,0,NULL,NULL,NULL,"Demandant de suspendre les intérêts :  en faveur de l'Etat pour l'année 2021",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.298112"
142273,"GE","030108_AN-M02692","2024-02-02 14:07:00",NULL,"M 2692","M 2692",NULL,"M 2692, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030108/AN-M02692.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,59,0,NULL,NULL,NULL,"Mettons fin aux limitations du télétravail dues au travail frontalier",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.298112"
142237,"GE","030108_AN-M02577A","2024-02-01 22:39:00",NULL,"M 2577","M 2577",NULL,"M 2577-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030108/AN-M02577A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28,61,0,NULL,NULL,NULL,"La création d'un dispositif (par exemple un label) permettant de reconnaître et valoriser les entreprises actives en matière d'inclusion, de promotion de la diversité et de prévention des discriminations",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.298112"
